price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name
310000,asus,ROG Zephyrus,7.0,16,15.6,1024,8,3060.0,0.0,0,"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus"
92990,acer,Aspire 5,5.0,8,15.6,512,6,2050.0,0.0,0,"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11"
165000,acer,Predator Helios,7.0,8,15.6,512,8,3060.0,0.0,0,"Acer Predator Helios 300 / i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display"
191500,apple,Macbook Air,7.5,8,13.6,1024,8,,0.0,0,Apple Macbook Air M2- 8GB 256GB
169999,acer,Nitro V,7.0,16,15.6,256,8,4050.0,0.0,0,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
95000,acer,Aspire 5,5.0,8,15.6,512,6,2050.0,0.0,0,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5-13420 H Processor (Windows 11 Home/ 8 (1*8) GB/ 512 GB SSD/ NVIDIA GeForce Graphics) A515-58GM, 39.6 cm (15.6"") Full HD Display, 1.78 KG, Steel Gray"
125000,hp,Omen 16,7.0,16,15.6,512,8,3060.0,0.0,0,"HP Omen 16 2021 i7 11800H 8 Core | RTX 3060 | 16GB RAM | 512GGB SSD | 16.1"" QHD 165Hz Display"
140000,acer,Nitro 5,5.0,8,15.6,512,12,3050.0,0.0,0,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / backlight Keyboard / 2 Year warranty"
166000,acer,Predator Helios,5.0,8,15.6,512,6,3060.0,0.0,0,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display"
365000,acer,Predator Helios,9.0,16,15.6,512,10,,0.0,0,Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i9 \ Windows 11 Home \ 16 GB RAM \ 1 TB SSD \ NVIDIA GeForce RTX 4080 y
150000,hp,Victus 15,7.0,16,15.6,1024,8,3050.0,0.0,0,HP Victus 15 Gaming i7-12650H 12th Gen|16GB RAM|512GB SSD|15.6″ Full HD 144Hz|NVIDIA RTX 3050Ti 4GB| Windows 11 Home
160000,msi,Katana GF66,7.0,16,15.6,512,8,3050.0,0.0,0,MSI Katana GF66 11UD | Intel Core i7-11800H | 16GB | 512GB | NVIDIA GeForce RTX 3050TI 4GB | FHD | Win 10
155000,acer,Nitro V15,7.0,16,15.6,512,8,4050.0,0.0,0,"Acer Nitro V15 2023 i7 13620H | RTX 4050 6GB | 16 GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | Backlit Keyboard | 1 Year Warranty"
251000,dell,Inspiron G15,7.0,16,15.6,512,8,4060.0,0.0,0,Dell Inspiron G15 5530 - i7 13650HX | 16GB | 512SSD | NVIDIA RTX 4060 8GB GDDR6 | FHD | RGB Backlit Keyboard | 2 Years Warranty
200890,asus,TUF Gaming,7.0,16,15.6,512,14,4070.0,0.0,0,"ASUS TUF Gaming F15 i7 12th Gen, 16GB RAM 1TB SSD RTX 4070 8GB 15.6″144Hz FHD"
215500,lenovo,Legion Pro,7.0,16,16.0,1024,16,4060.0,0.0,0,Lenovo Legion Pro 5i i7 13th Gen 16GB 512GB 16″ WQXGA 165Hz RTX 4060 8GB
177390,acer,Predator Helios,7.0,16,15.6,512,8,3060.0,0.0,0,"Acer Predator Helios 300 / i7 12th Gen / RTX 3060 /16GB RAM / 512 SSD / 15.6"" FHD 165Hz"
120000,acer,Nitro 5,5.0,16,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 | 12th Gen Intel Core i5 - 12500H Processor | 16GB RAM | 512GB SSD | NVIDIA RTX 3050 Graphics | 15.6"" FHD 144Hz Display | Gaming Laptop | Acer Nitro | 1 year warranty | Black"
150999,asus,Rog Strix,7.0,8,15.6,512,8,1650.0,0.0,0,"Asus Rog Strix Gaming Laptop 8 GB RAM 512 GB SSD 15.6"""
264900,acer,Predator |,9.0,8,15.6,512,10,3060.0,0.0,0,ACER Predator | Intel® Core™ i9-11800H | 15.6″ QHD Display | PH315-54-97SE
115690,acer,Nitro 5,5.0,16,15.6,1024,12,3050.0,0.0,0,"Acer Nitro 5 i5 12th Gen 16GB RAM 512GB SSD RTX 3050 Ti 15.6"" FHD 144Hz"
110000,msi,GF63 Thin,5.0,8,15.6,512,6,1650.0,0.0,0,"MSI GF63 Thin 10SC / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
365000,acer,Predator Helios,9.0,16,15.6,512,10,,0.0,0,"Acer Predator Helios 300 2023 i9 13th Gen / RTX 4080 / 16GB RAM / 1TB SSD / 16"" WQXGA 240Hz display / 2 Year Warranty"
195000,acer,Predator Helios,7.0,8,15.6,1024,8,3060.0,0.0,0,"Acer Predator Helios 300 2020 i7 10th Gen / 8GB RAM / 1TB SSD / RTX 3060 / 15.6"" FHD 144Hz"
210000,dell,G5 15,7.0,16,15.6,1024,8,2060.0,0.0,0,"Dell G5 15 G5500 2020 i7 10Th Gen / 16GB RAM / 1TB SSD / RTX 2060 6GB / 15.6"" FHD 300Hz Display"
115000,dell,Gaming ,5.0,8,15.6,1024,6,1650.0,0.0,0,"Dell Gaming -3590 G3 / 10th Gen Core i5-10300H / 8GB / 512GB SSD /Windows 10/4GB NVIDIA 1650 Graphics), Black /15.6-inch"
197400,dell,Inspiron 7306,7.0,16,13.3,512,8,2800.0,0.0,0,Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display
68900,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,Acer Aspire 5 11th Gen Core i5 -8GB-256GB SSD 14' Display
220000,level51,GG Gaming,7.0,16,15.6,256,8,3060.0,0.0,0,LEVEL51 GG Gaming Laptop i7 11800H RTX 3060 16GB 500GB Windows 10 pro 15.6 144Hz Display
110000,lenovo,Legion 5,7.0,16,15.6,512,8,,0.0,0,Lenovo Legion 5 2023 AMD R7 7735HS
185000,dell,G15 5520,7.0,16,15.6,512,12,3050.0,0.0,0,"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
105000,msi,Modern 15,7.0,8,15.6,512,8,,0.0,0,"MSI Modern 15 A11MU, 11th Gen Core i7-1195G Processor, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS 72% , 100% SRGB, Narrow Bezel , Full Size Keyboard, Genuine Windows 10"
263500,asus,ROG Strix,7.0,16,15.6,512,14,4060.0,0.0,0,"Asus ROG Strix G16 2023 G614JV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Bagpack / Mouse"
250700,lenovo,Legion 5,7.0,32,15.6,1024,8,3060.0,0.0,0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 32 GB RAM /512GB SSD / 15.6 Inch Display / 165Hz Refresh Rate
237490,gigabyte,AERO 16,7.0,32,16.0,512,8,3070.0,0.0,0,GIGABYTE AERO 16 XE4 Intel Core i7 12th Gen 32GB Ram 2TB NVME SSD 16 4K/UHD+ AMOLED RTX 3070 Ti 8GB
114999,lenovo,LOQ 15,5.0,8,15.6,2048,6,3050.0,0.0,0,Lenovo LOQ 15 Intel Core i5 13420H RTX 3050 6GB Graphics – 8GB DDR5 RAM – 1TB NVMe SSD – 15.6″ FHD 144Hz Display – Windows 11 Home
183333,asus,Tuf Gaming,7.0,16,15.6,1024,8,3050.0,0.0,0,"Asus Tuf Gaming F15 - Fx506Heb 15.6 Inch,16Gb/512Gb,Intel Core I7"
176400,lenovo,ThinkPad X1,5.0,16,14.0,512,6,1000.0,0.0,0,"Lenovo ThinkPad X1 Carbon 2020 i5 10th Gen / 16GB RAM / 512GB SSD / 14"" FHD"
97690,hp,Victus Ryzen,5.0,8,15.6,512,6,2050.0,0.0,0,HP Victus Ryzen 5 7535HS 8GB 512GB SSD RTX 2050 4GB 15.6″ FHD 144Hz
344298,asus,ROG Strix,9.0,16,15.6,512,24,4070.0,0.0,0,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WQXGA 165Hz display"
128900,lenovo,New Loq,5.0,16,15.6,1024,6,3050.0,0.0,0,Lenovo New Loq Gaming Laptop 2023 | Amd Ryzen™ 5 7640Hs | Nvidia Geforce Rtx 3050 6Gb | 15.6″ Fhd 60Hz Display| 16Gb Ddr5 Ram| 512Gb Pcie Ssd
131990,acer,Nitro 5,7.0,8,15.6,512,8,3050.0,0.0,0,Acer Nitro 5 Ryzen 7-7735HS /8GB DDR5 RAM /512GB SSD /NVIDIA RTX3050 /15.6-inch FHD IPS 144Hz Gaming Laptop /RGB Keyboard/Win11
395000,msi,Raider GE68,7.0,32,15.6,512,8,4070.0,0.0,0,"MSI Raider GE68 HX 13V 2023 i7 13TH GEN / RTX 4070 / 2TB SSD / 32GB RAM / 16"" 240Hz QHD display"
199999,lenovo,Legion 5,7.0,8,15.6,2048,8,3050.0,0.0,0,Lenovo Legion 5 Ryzen 7 5800h RTX 1350TI 4GB Graphics 8gb Ram 512GB NVMe SSD
382000,asus,ROG Strix,9.0,16,15.6,512,24,4070.0,0.0,0,"Asus ROG Strix G16 2023 G614JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Backpack / Mouse / l"
123390,hp,Victus 15,7.0,16,15.6,1024,8,3050.0,0.0,0,"HP Victus 15 Ryzen 7 5800H 16 GB RAM 512 GB SSD RTX 3050Ti 15.6"" FHD 144Hz"
154000,dell,G15 5520,5.0,16,15.6,512,12,3050.0,0.0,0,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
113400,msi,GF63 Thin,5.0,8,15.6,512,6,1650.0,0.0,0,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard"
132999,lenovo,LOQ 15APH8,7.0,8,15.6,256,8,4050.0,0.0,0,Lenovo LOQ 15APH8 Gaming Laptop| ryzen7 7840hs 3.8g| 8gb| 512gb SSD| RTX 4050
114999,acer,Nitro 5,5.0,16,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 i5 12th Gen | 16GB RAM | 512GB SSD | RTX 3050Ti 4GB Graphics | 15.6"" FHD 144hz Laptop"
170000,acer,Predator Helios,5.0,8,15.6,256,4,3060.0,0.0,0,"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
130000,msi,Katana GF66,5.0,16,15.6,512,8,3050.0,0.0,0,MSI Katana GF66 11UC| Intel Core i5- 11400H | 16GB | 512GB | NVIDIA GeForce RTX 3050 4GB | Win 10
80000,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 5 (A514-56M-55TS) i5-1335U/8GB RAM/512GB SSD/13th/Iris Xe Graphics/14"" IPS FHD/Windows 11 Home Notebook"
299999,dell,Alienware M15,7.0,32,15.6,256,8,2800.0,0.0,0,Dell Alienware M15 R6 i7 11800H 32GB RAM 1TB NVMe SSD RTX 3070 GDDR6 QHD Display With 240Hz
134000,acer,Nitro 5,5.0,16,15.6,512,6,4050.0,0.0,0,"Acer Nitro 5 2022 /I 5 12gen /16gb DDR 4 Ram / 512 SSD / 15"" FHD 144Hz Display / Backlight keyboard"
112000,msi,Thin GF63,5.0,16,15.6,1024,10,2050.0,0.0,0,MSI Thin GF63 12UCX (12th Gen Intel Core i5-12450H Processor
175000,acer,Nitro 5,5.0,16,15.6,512,6,3050.0,0.0,0,Acer Nitro 5 Intel Core I5-12500H 12thGen 16GB Ram 512GB SSD 15.6 FHD 144Hz Display Nvidia Geforce RTX3050 4GB Graphics
106000,acer,Predator Helios,5.0,8,15.6,512,6,3060.0,0.0,0,"Acer Predator Helios 300 i5 10th Gen RTX 3060 8GB RAM 512GB SSD 15.6"" FHD 144Hz Display"
256450,lenovo,Legion 5,7.0,32,15.6,512,8,3060.0,0.0,0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 32 GB RAM /1TB Gen 4 SSD / 15.6 Inch Display / 165Hz Refresh Rate
125000,acer,Nitro 5,7.0,8,15.6,512,8,1650.0,0.0,0,"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
119999,asus,TUF Gaming,5.0,8,15.6,1024,6,2050.0,0.0,0,"ASUS TUF Gaming A15 FA506NF - 7TH, RYZEN 5 7535HS, 8, 512 GB G4 NVMe SSD, 15.6 FHD IPS 144 Hz, RTX 2050 4G, BACKLIT KB, Genuine Windows 11"
113000,acer,NITRO 5,5.0,16,15.6,512,6,3050.0,0.0,0,ACER NITRO 5 intel core i5-122500H 12th gen 16GB Ram 512GB SSD 15.6 FHD IPS 144Hz slim bezel Display NVIDIA GeForce RTX 3050Ti Graphics
168000,acer,Nitro 5,5.0,8,15.6,512,6,4060.0,0.0,0,"Acer Nitro 5 2023 i5 12450H / RTX 4060 8GB / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
156999,acer,Nitro V,7.0,8,15.6,512,8,4050.0,0.0,0,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
110890,hp,Victus 15,5.0,8,15.6,512,6,3050.0,0.0,0,HP Victus 15 i5 13th Gen 8GB 512GB RTX 3050 6GB 15.6 144Hz Win 11
175000,dell,G5 15,7.0,16,15.6,512,8,2060.0,0.0,0,"Dell G5 15 G5500 2020 i7 10th Gen / 16GB RAM / 512GB SSD / RTX 2060 6GB / 15.6"" FHD 144Hz Display"
215000,acer,Predator Helios,7.0,16,15.6,512,8,4060.0,0.0,0,Acer Predator Helios Neo 16 /I7 13Gen 700HX/ 16gb DDR5 Ram/ 1Tb Nvme Ssd /RTX 4060 /15.6inch IPS Slim Bezel 165HZ
261000,asus,ROG Zephyrus,7.0,16,16.0,512,14,2800.0,0.0,0,"Asus ROG Zephyrus G16 2023 GU603VV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display / 2 Year Warranty"
125000,acer,Nitro 5,5.0,8,15.6,1024,6,3050.0,0.0,0,"Acer Nitro 5 / 12th Gen Intel Core i5-12500H / 8GB RAM / 512GB SSD / RTX 3050 / 15.6"" FHD 144Hz Display"
125000,acer,Nitro 5,5.0,8,15.6,512,10,3050.0,0.0,0,Acer Nitro 5 (2022) 12 Gen I5 8/512/3050 RTX
99000,acer,Aspire 5,5.0,8,15.6,512,6,2050.0,0.0,0,Acer Aspire 5 15 (13th Gen Intel Core i5-1335U Processor | 8GB DDR4 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD IPS Display
106000,hp,Victus 15,5.0,8,15.6,512,8,3050.0,0.0,0,"HP Victus 15 Core i5 13th Gen Intel 13420H /NVidia RTX 3050 6GB Graphics /8GB RAM/512GB SSD/15.6"" 144Hrz/Backlit Keyboard/Win 11"
115999,acer,Nitro 5,5.0,16,15.6,512,12,3050.0,0.0,0,"Acer Nitro 5 12th i5-12500H Processor - 16GB DDR4 RAM- 512GB NVMe SSD - NVIDIA RTX 3050Ti 4GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
145000,msi,GF65 /,5.0,16,15.6,512,6,3060.0,0.0,0,"MSI GF65 / i5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz"
111690,acer,Nitro 5,5.0,8,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 / i5 12th Gen / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz"
118000,dell,G5 2021,5.0,8,15.6,512,6,1650.0,0.0,0,"Dell G5 2021 G5510 i5 10th Gen / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" 120Hz FHD Display"
175000,acer,Nitro 5,7.0,8,15.6,512,8,4050.0,0.0,0,"Acer Nitro 5 2023 i7 12650H / RTX 4050 6GB / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
178000,acer,Predator Helios,7.0,8,15.6,256,8,3050.0,0.0,0,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 8GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display"
89900,msi,Modern 14,5.0,8,14.0,512,6,,0.0,0,"MSI Modern 14 B11MOU, Tiger lake Core i5-1155G7 Processor, 8GB 3200MHz Ram, 512GB NVME SSD, 14.0"" FHD (1920x1080), IPS 45% NTSC, Narrow Bezel"
382000,asus,ROG Strix,9.0,16,17.3,1024,24,4070.0,0.0,0,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WUXGA 165Hz display"
129999,acer,Nitro 5,7.0,16,15.6,512,8,1650.0,0.0,0,Acer Nitro 5 Ryzen 7 5800H / 16GB RAM / 1TB SSD / NVIDIA GTX 1650 / Windows 10 Pro / 15.6″ FHD 144Hz Display
268000,dell,Alienware M15,7.0,16,15.6,1024,8,2070.0,0.0,0,"Dell Alienware M15 R3 i7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display"
109000,acer,Nitro 5,5.0,8,15.6,1024,6,1650.0,0.0,0,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
180000,asus,Rog Zephyrus,7.0,16,15.6,512,8,1660.0,0.0,0,"Asus Rog Zephyrus M15 (Gu502Lu-Bi7N4) Gaming Laptop, 15.6"" Fhd Display, Intel Core I7-10750H Upto 5.0Ghz,16Gb Ram,512Gb Nvme,Nvidia Geforce Gtx 1660Ti"
117000,acer,Nitro 5,7.0,8,15.6,512,8,1650.0,0.0,0,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD"
158000,acer,Predator Helios,7.0,8,15.6,512,8,3060.0,0.0,0,"Acer Predator Helios 300 i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display"
175000,acer,Nitro 5,7.0,8,15.6,512,8,3070.0,0.0,0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
157000,acer,Nitro 5,5.0,8,15.6,1024,6,4050.0,0.0,0,"Acer Nitro 5 2023 i5 12450H / RTX 4050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
124000,acer,Nitro 5,7.0,8,15.6,1024,8,1650.0,0.0,0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display"
225000,acer,Predator Helios,7.0,16,15.6,512,8,4050.0,0.0,0,"Acer Predator Helios Neo 16 2023 i7 13th Gen / RTX 4050 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year warranty"
141000,acer,Nitro 5,5.0,8,15.6,512,6,3050.0,0.0,0,"Acer Nitro 5 2023 AMD Ryzen™ 5 7535HS / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
134999,acer,nitro 5,5.0,8,15.0,1024,6,4050.0,0.0,0,Acer nitro 5 V15 Intel core i5 13gen / 8gb ddr5 ram /512gb nvme ssd /Geforce RTX 4050 Graphics /15inch FHD 144Hz display
150000,asus,Tuf Dash,5.0,8,15.6,512,4,3050.0,0.0,0,Asus Tuf Dash F15 FX516P / I5 11300H / 8 GB DDR4 Ram / 512 GB PCIE G3 SSD /RTX 3050 4GB Graphics/ 15.6 Inch 144Hz FHD Display
79900,msi,Modern 14,5.0,8,17.0,512,6,,0.0,0,MSI Modern 14 - B5M
109999,lenovo,Yoga C740,5.0,8,14.0,512,6,1000.0,0.0,0,"Lenovo Yoga C740 2-in-1 / i5-10210U / 8GB RAM / 256GB SSD / 14"" FHD Touch Screen"
140000,lenovo,IdeaPad 3,5.0,16,15.6,512,6,3050.0,0.0,0,Lenovo IdeaPad 3 Gaming Laptop I5 12Th Gen /16Gb Ram /512Gb /RTX 3050 4GB_G6 15.6 FHD With Finger Print Sensor
111500,acer,Nitro V,5.0,8,15.6,256,8,3050.0,0.0,0,"Acer Nitro V 15 2023 i5 13420H | RTX 3050 6GB | 8GB RAM | 512GB SSD | 15.6"" FHD 144Hz display"
135000,acer,Nitro V15,7.0,16,15.6,512,6,3050.0,0.0,0,Acer Nitro V15 I7 13th Gen 16GB/512GB/NVDIA RTX 3050|6GB|144Hrz Display
210000,asus,TUF Dash,7.0,16,15.6,512,4,3060.0,0.0,0,"Asus TUF Dash F15 / i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
339000,asus,Rog Strix,9.0,16,15.6,512,8,3070.0,0.0,0,"Asus Rog Strix Scar 15 G533QR / Ryzen 9 5900HX / RTX 3070 8GB GDDR6 / 32GB RAM / 1TB SSD / 15.6"" FHD IPS 300Hz"
200000,hp,Victus 16,7.0,16,16.1,512,8,3060.0,0.0,0,HP Victus 16 2021 i7 11th Gen Rtx 3060 16Gb Ram 512Gb Ssd 16.1 144hz Fhd display
120000,acer,Aspire 7,5.0,8,15.6,1024,6,3050.0,0.0,0,Acer Aspire 7 A715-51G-580P / i5 1240p / 8gb DDR4 Ram / 512gb SSD / Nvidia GeForce RTX 3050 Graphic Card
205000,msi,Katana 15,7.0,16,15.6,512,10,4050.0,0.0,0,"MSI Katana 15 B13VEK 2023 i7 13TH GEN / RTX 4050 / 16GB RAM / 1TB SSD / 16"" 144Hz FHD display / 2 Year Warranty"
139000,acer,Nitro 5,7.0,8,15.6,512,4,3050.0,0.0,0,"Acer Nitro 5 2021 I5 11TH GEN/ RTX 3050/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
183999,hp,Pavilion X360,3.0,8,14.0,1024,4,,0.0,0,Hp Pavilion X360 2 In
132000,acer,NITRO V15,5.0,8,15.6,512,6,4050.0,0.0,0,ACER NITRO V15 INTEL® CORE™ i5-13420H PROCESSOR | 8 GB DDR5 RAM || | 512 GB SSD STORAGE | INVIDIA® GeForce® RTX 4050 WITH 6 GB GRAPHICS | | 15.6 INCH WITH 144HZ DISPLAY
410000,asus,Rog Strix,9.0,16,15.6,128,8,2800.0,0.0,0,"Asus Rog Strix Scar 15 / Ryzen 9 5900HX / RTX 3080 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display"
305000,acer,Predator Helios,9.0,16,15.6,512,10,4070.0,0.0,0,"Acer Predator Helios 300 2023 i9 13th Gen / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WQXGA 240Hz display / 2 Year Warranty"
125000,acer,Nitro 5,5.0,16,15.6,1024,6,3050.0,0.0,0,"Acer Nitro 5 2022 / i5 12th Gen 12500H / RTX 3050 4 GB / 16GB RAM / 512GB SSD / 15.6"" FHD 165Hz Display"
264900,asus,ROG Zephyrus,9.0,16,14.0,1024,10,2800.0,0.0,0,Asus ROG Zephyrus G14 2022 GA402RJ Ryzen 9 6900HS / AMD Radeon RX 6700S / 16GB RAM / 1TB SSD / 14'' WQXGA display / Anime Matrix
130000,acer,Nitro 5,7.0,8,15.6,512,8,1650.0,0.0,0,Acer Nitro 5 2021 i7-11800H 10th Gen 8GB RAM 512GB SSD NVIDA GeForce GT 1650 4GB Memory GDDR6 15.6’’ FHD 144Hz Display Gaming Laptop
120000,asus,TUF F15,5.0,8,15.6,1024,6,1650.0,0.0,0,Asus TUF F15 / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6’’ FHD 144Hz Display
175790,hp,Victus 16,7.0,16,16.1,512,8,4060.0,0.0,0,HP Victus 16 QHD 240Hz AMD Ryzen 7-7840HS 16GB RAM 512GB SSD RTX 4060 8GB Win 11
157000,acer,Nitro 5,7.0,16,15.6,512,8,3060.0,0.0,0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display"
165000,acer,Predator Triton,7.0,16,14.0,512,8,3060.0,0.0,0,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3060 / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display"
208650,dell,G5 2021,7.0,16,15.6,512,8,3060.0,0.0,0,"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display"
131999,asus,Tuf Fx505dt,5.0,8,15.6,512,6,1650.0,0.0,0,"Asus Tuf Fx505dt AH51/Gaming Laptop/ASUS TUF Gaming FX505DT 15.6"" FHD 120Hz Laptop GTX 1650 4GB Graphics (Ryzen 5-3550H/8GB RAM/256GB SSD/Windows 10/Stealth Black/2.20 Kg), FX505DT-AH51"
143999,asus,TUF FA506IH,5.0,8,15.6,512,6,1650.0,0.0,0,"ASUS TUF FA506IH Gaming A15 Gaming Laptop, 15.6” 120Hz AMD Ryzen 5 4600H GTX 1650, 8GB"
336599,asus,ROG Zephyrus,9.0,32,16.0,256,14,3070.0,0.0,0,Asus ROG Zephyrus M16 (2022) GU603ZW-K8093W - i9 12900H | 32GB | 1TB SSD | RTX 3070TI | QHD+
118999,acer,Nitro V,5.0,8,15.6,512,8,3050.0,0.0,0,"Acer Nitro V 15 Intel Core i5 13th Gen 13420H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 3050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
51999,lenovo,IdeaPad Slim,3.0,8,15.6,1024,4,1000.0,0.0,0,"Lenovo IdeaPad Slim 3i 2023 15 i3 13Th Gen / 8GB RAM / 256GB / 15.6"" FHD display"
158000,acer,Nitro 5,7.0,16,15.6,512,8,3060.0,0.0,0,Acer Nitro 5 AMD Ryzen 7 6800H RTX 3060 16GB 512 GB 15.6’’ FHD 144Hz Display Gaming Laptop
180000,hp,Omen 16,7.0,16,16.1,256,8,3060.0,0.0,0,HP Omen 16 Gaming Laptop i7-11th Gen NVIDIA GeForce RTX 3060 GPU 6GB 16.1 inch QHD IPS Display 16GB DDR4 512 SSD Windows 11
180000,hp,Omen 16,7.0,16,16.1,512,8,3060.0,0.0,0,HP Omen 16 Gaming Laptop i7-11th Gen NVIDIA GeForce RTX 3060 GPU 6GB 16GB DDR4 512 SSD 16.1 inch QHD IPS Display
292800,asus,ROG Zephyrus,9.0,16,15.6,512,10,3070.0,0.0,0,"ASUS ROG Zephyrus G15 Asus Rog Zephyrus G15 Amd Ryzen 9 5900Hs, 16Gb Ram, 1Tb Nvme Ssd, Rtx 3070 8Gb, 15.6″ Qhd 165Hz, Windows 10AMD Ryzen 9 5900HS, 16GB RAM, 1TB NVMe SSD, RTX 3070 8GB, 15.6″ QHD 165Hz, Windows 10"
